,MeanBill,MeanPaid,CurBill_Sept,Risky,CREDIT_RATIO,AGE,EDUCATION,DEFAULT
15581,52208.333333333336,-0.16666666666666666,60524,No,1.23254,58,university,paid
15582,200891.66666666666,0.0,257463,No,0.7334457142857143,56,graduate school,paid
15583,18801.166666666668,0.8333333333333334,16049,Yes,0.99835,52,high school,defaulted
15584,5211.666666666667,-2.0,4040,No,0.018751724137931036,49,university,paid
15585,76372.16666666667,2.0,70144,Yes,0.1497,50,graduate school,defaulted
15586,198798.83333333334,0.0,224041,No,0.9919875,57,graduate school,paid
15587,25755.5,-0.16666666666666666,45840,No,0.9519,52,university,paid
15588,70841.5,0.0,62782,No,0.3673,50,graduate school,paid
15589,38459.666666666664,-1.0,30561,No,0.076414,52,high school,paid
15590,63908.0,0.0,110950,No,0.6324,51,university,paid
15591,2575.3333333333335,-1.3333333333333333,-12,No,0.00254,53,university,paid
15592,29495.666666666668,0.0,29557,No,1.0030333333333334,53,university,paid
15593,457079.8333333333,1.0,458652,Yes,0.7785833333333333,53,graduate school,defaulted
15594,33400.166666666664,-0.3333333333333333,49246,No,0.6664375,60,graduate school,paid
15595,11299.333333333334,0.0,15194,No,0.06271851851851852,61,graduate school,paid
15596,31355.166666666668,0.0,32758,No,1.124,56,high school,paid
15597,10501.0,1.1666666666666667,9498,Yes,0.4601,22,university,defaulted
15598,18963.833333333332,0.3333333333333333,19175,Yes,0.99445,23,graduate school,paid
15599,36045.0,1.0,48900,Yes,0.41154444444444443,56,high school,defaulted
15600,1443.0,-1.0,1443,No,0.00901875,59,university,paid
15601,75232.0,0.0,87727,No,0.9933555555555555,23,university,paid
15603,5521.833333333333,-1.1666666666666667,12509,No,0.0,24,high school,paid
15604,964.8333333333334,-0.8333333333333334,827,No,0.006891666666666667,25,university,paid
15605,7100.0,-0.16666666666666666,19667,No,0.00075,27,university,paid
15606,116941.16666666667,0.0,120208,No,0.8615307692307692,28,university,defaulted
15607,18500.666666666668,0.0,18525,No,0.15824444444444444,27,university,paid
15608,566.8333333333334,-2.0,389,No,0.0009046511627906977,27,graduate school,paid
15609,3023.8333333333335,-2.0,0,No,0.0,27,graduate school,paid
15610,4811.5,-0.3333333333333333,9791,No,0.7052,22,graduate school,paid
15611,13977.333333333334,-0.6666666666666666,648,No,0.16476666666666667,25,university,paid
15612,984.1666666666666,-2.0,757,No,0.006308333333333333,30,high school,paid
15613,121211.66666666667,0.0,121038,No,1.0100916666666666,30,university,paid
15614,83323.66666666667,1.3333333333333333,92162,Yes,0.93769,30,graduate school,paid
15615,9335.5,0.5,5669,Yes,0.10546666666666667,28,university,defaulted
15616,3767.8333333333335,-1.5,0,No,0.0,25,graduate school,paid
15617,0.0,-2.0,0,No,0.0,26,university,paid
15618,5773.0,-0.3333333333333333,3268,No,0.07494444444444444,26,high school,defaulted
15619,25765.166666666668,-0.5,53342,No,0.25464545454545456,28,graduate school,paid
15620,7460.333333333333,-0.6666666666666666,22523,No,0.11572777777777778,40,university,paid
15621,63863.333333333336,0.0,77052,No,0.204553125,31,graduate school,paid
15622,7077.166666666667,-0.6666666666666666,7545,No,0.009103571428571428,29,university,paid
15623,528.0,-0.3333333333333333,396,Yes,0.006092307692307692,30,university,paid
15625,35714.333333333336,-0.3333333333333333,86750,No,0.85936,30,university,paid
15626,2926.6666666666665,-0.3333333333333333,10111,Yes,0.0145,33,university,paid
15627,4255.666666666667,-2.0,2722,No,0.0345,33,graduate school,paid
15628,2928.5,0.0,2330,Yes,0.011922222222222223,37,university,paid
15629,1485.6666666666667,-0.8333333333333334,314,Yes,0.044444444444444446,34,university,paid
15630,45579.666666666664,0.0,62244,No,0.39375,35,university,paid
15631,34089.833333333336,0.0,43943,No,0.12647878787878788,36,graduate school,paid
15633,56410.166666666664,0.0,53490,No,0.30306666666666665,27,university,paid
15634,8921.166666666666,-2.0,5625,No,0.060625,38,graduate school,paid
15635,42221.833333333336,-0.3333333333333333,2974,No,0.013192592592592593,38,university,paid
15636,36944.5,0.0,51275,No,0.6991666666666667,23,graduate school,paid
15637,8164.333333333333,-1.0,24986,No,0.2875,26,university,paid
15638,13565.0,-0.3333333333333333,1381,Yes,0.005524,29,graduate school,defaulted
15639,263583.8333333333,0.3333333333333333,276339,Yes,0.9783,32,university,paid
15640,14322.5,0.0,15442,No,0.09922941176470589,40,graduate school,paid
15641,189603.16666666666,-0.16666666666666666,253627,No,0.957,36,university,paid
15642,14753.166666666666,-0.6666666666666666,994,No,0.0,38,university,paid
15643,49585.0,0.0,86769,No,0.2833612903225807,34,university,paid
15644,17656.833333333332,-0.3333333333333333,0,Yes,0.109005,39,university,paid
15645,0.0,-1.5,0,Yes,0.0,42,high school,paid
15646,27005.333333333332,0.0,52439,No,0.14306451612903226,49,university,paid
15647,4875.333333333333,-1.0,19252,No,0.05,34,university,paid
15648,189099.83333333334,0.0,187777,No,0.9969473684210526,35,university,paid
15649,4882.833333333333,-1.5,26656,No,0.012576190476190477,36,university,paid
15650,6748.0,-0.8333333333333334,5788,No,0.05802,36,university,paid
15651,89547.0,1.1666666666666667,90880,Yes,0.9722444444444445,39,university,paid
15652,252639.5,0.0,268498,No,0.9397137931034483,41,university,paid
15653,1601.6666666666667,-1.3333333333333333,8050,No,0.0,42,university,paid
15654,6328.166666666667,-0.6666666666666666,326,No,0.0027166666666666667,40,graduate school,paid
15655,36824.166666666664,0.3333333333333333,41200,Yes,0.32716923076923077,37,university,defaulted
15656,35233.166666666664,0.0,38985,No,0.24310666666666667,46,high school,paid
15657,28530.5,-2.0,14298,No,0.4573,37,graduate school,paid
15658,98117.16666666667,-0.3333333333333333,97645,No,0.49947,37,university,paid
15659,2367.0,-1.8333333333333333,3140,No,0.0037333333333333333,37,high school,paid
15660,48.0,-1.1666666666666667,-1,Yes,0.001485,37,university,paid
15661,2710.5,-1.0,1594,No,0.04612,41,university,paid
15662,104847.33333333333,0.0,109464,No,0.8201,43,university,paid
15663,7793.333333333333,0.5,9193,Yes,0.7653,55,university,defaulted
15664,105072.5,0.0,135260,No,0.96618,45,university,paid
15665,14752.166666666666,-0.5,29243,No,0.5182166666666667,42,high school,paid
15666,132334.66666666666,0.5,133019,Yes,1.0244461538461538,27,high school,paid
15667,21118.5,-0.16666666666666666,45192,No,0.1984,22,graduate school,paid
15668,21860.0,-0.6666666666666666,7189,No,0.0381609756097561,27,graduate school,paid
15669,922.6666666666666,-2.0,0,No,0.0,29,graduate school,paid
15670,66480.5,-0.5,1288,No,-0.03517857142857143,30,university,paid
15671,55819.166666666664,0.6666666666666666,28175,Yes,0.7179125,31,high school,defaulted
15672,12314.0,1.8333333333333333,10916,Yes,0.398,31,university,defaulted
15673,443.3333333333333,0.0,760,Yes,0.0019,32,graduate school,paid
15674,4582.333333333333,0.16666666666666666,17516,Yes,0.002909090909090909,31,graduate school,paid
15675,8054.833333333333,0.0,-1461,Yes,-0.0182625,24,university,defaulted
15676,49749.0,0.0,49357,No,0.99966,25,graduate school,paid
15677,22934.0,0.8333333333333334,24599,Yes,0.7799,26,graduate school,paid
15678,17792.666666666668,-0.16666666666666666,2724,No,0.46286,26,graduate school,paid
15679,612.0,-1.1666666666666667,2219,No,0.0,27,graduate school,paid
15680,24160.166666666668,-0.8333333333333334,13596,No,0.15755,32,graduate school,paid
15682,47760.666666666664,-2.0,22303,No,0.206996,28,university,paid
15683,15136.5,0.8333333333333334,18953,Yes,0.70215,28,high school,paid
15684,69119.33333333333,0.0,118905,No,0.5648571428571428,29,university,paid
15685,0.0,-1.5,0,Yes,0.0,29,graduate school,paid
15686,78696.5,-0.16666666666666666,23070,No,1.0951941176470588,29,university,paid
15687,6614.333333333333,-0.16666666666666666,9363,No,0.999,29,university,paid
15688,109740.33333333333,0.0,31272,No,0.1453142857142857,30,university,defaulted
15689,3076.3333333333335,0.0,4921,No,0.127,22,university,defaulted
15690,15951.333333333334,0.3333333333333333,15110,Yes,0.8274,24,university,paid
15691,8720.833333333334,0.0,6376,No,0.7386,26,graduate school,defaulted
15692,95.0,-0.6666666666666666,350,No,-0.0005,26,university,paid
15693,173256.5,0.0,109997,No,0.569775,29,graduate school,paid
15694,258.3333333333333,-0.8333333333333334,-160,Yes,-0.0022,31,graduate school,paid
15695,2754.0,-1.0,2754,No,0.0162,33,university,paid
15696,69332.66666666667,0.0,73983,No,0.943175,33,graduate school,defaulted
15697,24773.0,0.0,39251,No,0.3136307692307692,33,university,paid
15698,72996.0,0.0,32324,No,0.09270384615384615,34,university,paid
15699,20207.5,1.6666666666666667,21676,Yes,1.0527,31,university,paid
15700,95549.83333333333,0.0,187698,Yes,0.4752575,32,graduate school,defaulted
15701,1731.1666666666667,-1.0,586,No,-0.0002909090909090909,33,graduate school,paid
15702,155775.5,0.0,172511,No,0.9865944444444444,27,high school,paid
15703,9325.5,0.0,9893,No,0.8694,29,university,paid
15704,19658.166666666668,-0.5,17362,Yes,0.033332,53,high school,paid
15705,35217.833333333336,0.0,47816,No,0.99388,35,university,paid
15706,3009.1666666666665,-2.0,15315,No,0.0,36,university,paid
15707,2382.3333333333335,0.3333333333333333,3633,Yes,0.004718918918918919,39,university,paid
15708,73806.0,0.0,68438,No,0.19801944444444444,37,graduate school,paid
15709,35089.5,0.0,33842,No,0.15336086956521738,41,university,paid
15710,282.5,-0.6666666666666666,0,Yes,0.0010296296296296297,45,graduate school,paid
15711,4325.0,-2.0,5819,No,0.005366666666666666,35,graduate school,paid
15712,0.0,-2.0,0,No,0.0,37,university,paid
15713,4581.833333333333,-2.0,3311,No,0.7244,41,university,paid
15714,12249.833333333334,-1.0,8417,No,0.07271904761904761,47,graduate school,paid
15715,44686.833333333336,-1.6666666666666667,10648,No,0.0,39,graduate school,paid
15716,15724.166666666666,0.0,15735,No,0.31362,44,university,paid
15717,7808.333333333333,-0.8333333333333334,6461,No,0.032468,34,university,paid
15718,28772.166666666668,0.3333333333333333,50481,Yes,0.96528,35,graduate school,defaulted
15719,115334.16666666667,0.0,202260,No,0.36463214285714285,35,university,paid
15720,1175.6666666666667,-1.3333333333333333,5811,No,0.0,35,university,paid
15721,118.16666666666667,-1.1666666666666667,0,Yes,0.0019694444444444442,45,graduate school,paid
15722,199210.0,0.0,254933,No,0.977732,44,university,paid
15723,79852.83333333333,-0.3333333333333333,69072,No,0.9049235294117647,40,other 2,paid
15724,139486.0,0.3333333333333333,137611,Yes,0.97075,38,university,paid
15725,27202.333333333332,0.0,28409,No,0.951,21,university,paid
15726,16654.0,0.6666666666666666,14414,Yes,0.7712,22,university,defaulted
15727,40322.666666666664,-0.16666666666666666,50784,No,1.0134,22,university,paid
15728,23133.833333333332,0.0,36809,No,0.66242,21,graduate school,paid
15729,47697.0,0.0,60330,No,1.0063666666666666,22,university,defaulted
15730,316.0,-1.0,316,No,0.0018588235294117648,51,graduate school,paid
15731,9959.833333333334,-0.8333333333333334,2358,No,0.0007090909090909091,42,graduate school,paid
15732,6395.666666666667,-0.16666666666666666,27369,Yes,0.1285,30,university,paid
15733,11495.166666666666,0.0,19242,No,0.7507,23,university,paid
15734,9143.166666666666,0.0,19520,No,0.81235,38,university,paid
15735,33780.166666666664,0.5,49310,Yes,0.9642,30,university,defaulted
15736,146130.0,0.0,146643,No,0.9458875,27,graduate school,paid
15737,9993.0,-0.8333333333333334,20030,No,0.0087425,27,university,paid
15738,131215.5,0.0,134936,No,0.9809142857142857,27,university,paid
15739,2155.5,-0.8333333333333334,993,No,0.0191,27,graduate school,paid
15740,136605.66666666666,1.5,137582,Yes,1.0424357142857144,27,university,paid
15741,51694.666666666664,-0.8333333333333334,307650,No,0.0,27,graduate school,paid
15742,36056.0,0.0,7053,No,0.13944285714285715,26,university,paid
15743,1719.3333333333333,-1.6666666666666667,0,No,0.0028076923076923075,26,graduate school,paid
15744,36103.5,0.5,41867,Yes,1.2731666666666666,22,high school,defaulted
15745,24697.833333333332,0.0,23362,No,0.2583888888888889,23,university,paid
15746,21406.0,0.3333333333333333,28108,Yes,0.9076,23,university,paid
15747,93608.33333333333,0.5,96491,Yes,0.94043,22,university,paid
15748,17118.666666666668,0.8333333333333334,15988,Yes,0.81095,23,university,paid
15749,973.1666666666666,-0.5,736,Yes,0.04906666666666667,24,graduate school,paid
15750,63690.0,0.3333333333333333,60374,Yes,0.6425444444444445,23,graduate school,paid
15751,18429.5,0.3333333333333333,17476,Yes,0.94035,23,graduate school,defaulted
15752,10122.666666666666,1.1666666666666667,200,Yes,0.006666666666666667,22,university,paid
15753,40903.333333333336,-0.16666666666666666,6518,No,0.8143125,22,graduate school,paid
15754,7622.0,-0.3333333333333333,7930,No,0.02895,25,high school,paid
15755,47474.0,0.0,60465,No,1.0016666666666667,23,high school,paid
15756,52458.333333333336,0.6666666666666666,60434,Yes,1.0155833333333333,22,university,paid
15757,66104.5,1.3333333333333333,79026,Yes,1.0190125,22,university,defaulted
15758,13295.0,0.3333333333333333,14033,Yes,0.74965,22,graduate school,defaulted
15759,20672.0,1.3333333333333333,29929,Yes,0.21393846153846155,22,university,paid
15760,11547.333333333334,1.5,6655,Yes,0.48555,22,university,defaulted
15761,9514.333333333334,-0.6666666666666666,1980,No,0.00538,23,graduate school,paid
15762,38475.333333333336,1.0,58032,Yes,1.0171,23,university,defaulted
15763,94818.83333333333,2.0,90680,Yes,0.93267,23,university,paid
15764,8007.0,0.0,5633,No,0.09494285714285715,24,high school,paid
15765,13635.666666666666,2.3333333333333335,9340,Yes,0.3511,22,high school,defaulted
15766,6757.333333333333,1.5,6251,Yes,0.6498,22,graduate school,paid
15767,7677.833333333333,0.3333333333333333,5403,Yes,0.6462,23,university,paid
15768,34183.0,0.0,35158,No,0.68728,23,high school,defaulted
15769,0.0,-2.0,0,No,0.0,24,university,paid
15770,27008.0,0.0,26581,No,0.9026666666666666,24,university,defaulted
15771,58129.833333333336,0.3333333333333333,54938,Yes,0.55621,24,high school,paid
15772,30613.166666666668,1.3333333333333333,31073,Yes,1.0093,24,high school,defaulted
15773,41407.333333333336,0.0,15985,No,0.12681111111111112,24,university,paid
15774,52802.0,2.0,50643,Yes,0.37082857142857145,24,university,defaulted
15775,8440.333333333334,-1.0,25207,No,0.5087,24,university,paid
15776,28146.666666666668,-0.5,64927,No,0.8405714285714285,24,university,paid
15777,8108.833333333333,1.1666666666666667,8599,Yes,0.9695,25,university,defaulted
15778,13048.833333333334,2.1666666666666665,12764,Yes,0.61335,24,university,defaulted
15779,4309.166666666667,-0.6666666666666666,12566,No,0.02421,44,university,paid
15780,103245.83333333333,0.0,116186,No,0.8592538461538461,27,graduate school,paid
15781,14144.833333333334,-0.3333333333333333,12163,No,0.16842307692307693,24,university,paid
15782,65847.16666666667,0.0,77894,No,0.9928375,23,university,paid
15783,26679.166666666668,0.3333333333333333,48409,Yes,0.79144,23,university,paid
15784,46692.833333333336,1.3333333333333333,50668,Yes,0.93152,23,graduate school,defaulted
15785,3215.0,-0.8333333333333334,1473,No,0.00982,24,university,paid
15786,21055.333333333332,0.0,40901,No,0.75924,24,university,paid
15787,93538.0,0.0,105338,No,1.4402857142857144,26,university,paid
15788,30053.166666666668,2.0,30372,Yes,1.0318,26,university,defaulted
15789,26297.0,0.0,21382,No,0.04905897435897436,25,graduate school,paid
15790,36097.666666666664,0.0,36808,No,0.477375,25,university,paid
15791,47220.666666666664,0.0,41614,No,0.623,26,graduate school,paid
15792,13534.166666666666,0.3333333333333333,10550,Yes,0.389,23,university,defaulted
15793,29040.0,0.0,45995,No,0.74925,23,university,paid
15794,15239.0,0.0,13506,No,0.7386,24,high school,paid
15795,47895.5,0.6666666666666666,73939,Yes,1.0069714285714286,25,university,defaulted
15796,187200.16666666666,0.0,195520,No,0.97942,25,university,paid
15797,40258.5,0.0,48227,No,0.96546,23,university,paid
15798,38070.666666666664,0.5,52180,Yes,1.02018,27,university,paid
15799,16484.166666666668,0.3333333333333333,13858,Yes,0.75605,23,university,paid
15800,35357.666666666664,0.5,34443,Yes,0.6718,23,graduate school,paid
15801,19533.166666666668,0.0,35411,No,0.19352222222222223,24,university,paid
15802,107398.16666666667,0.3333333333333333,177646,Yes,0.94299,24,university,paid
15803,65019.166666666664,0.0,61094,No,0.8926142857142857,24,university,paid
15804,44990.666666666664,-0.3333333333333333,87711,No,0.8966555555555555,24,university,paid
15805,28872.5,0.3333333333333333,27552,Yes,1.0228666666666666,23,high school,paid
15806,72949.0,0.0,81152,No,0.81912,27,graduate school,paid
15807,170245.33333333334,0.0,196909,No,0.6295035714285714,25,university,paid
15808,84488.33333333333,1.1666666666666667,101080,Yes,0.87572,28,university,paid
15809,50904.333333333336,0.0,62204,No,0.4662857142857143,28,university,paid
15810,8607.833333333334,0.6666666666666666,6100,Yes,0.7274,27,graduate school,defaulted
15811,28990.666666666668,0.0,48198,No,0.91158,28,university,paid
15812,1041.3333333333333,-0.8333333333333334,2750,No,-0.005416666666666667,28,graduate school,paid
15813,5537.333333333333,-0.3333333333333333,10489,No,0.4326,27,university,defaulted
15814,520.0,-0.3333333333333333,390,Yes,0.026,27,university,paid
15815,0.0,-1.5,0,Yes,0.0,26,university,paid
15816,2379.6666666666665,-2.0,5200,No,0.01126,27,graduate school,paid
15817,121602.33333333333,0.0,114556,No,0.6453055555555556,27,university,paid
15818,56860.666666666664,0.0,74465,No,0.17136,26,university,paid
15819,145.33333333333334,-1.1666666666666667,-2,Yes,-6.666666666666667e-06,27,graduate school,paid
15820,25883.666666666668,0.3333333333333333,23575,Yes,0.8194666666666667,27,graduate school,paid
15821,352.0,-2.0,0,No,0.0,27,graduate school,paid
15822,18440.833333333332,0.3333333333333333,15271,Yes,0.83535,26,high school,defaulted
15823,35790.666666666664,0.16666666666666666,50151,Yes,0.9789,27,university,paid
15824,3982.3333333333335,1.1666666666666667,4073,Yes,0.0482875,27,university,paid
15825,14318.666666666666,0.0,16932,No,0.8969,26,university,paid
15826,45406.833333333336,1.6666666666666667,48407,Yes,0.9552,27,university,defaulted
15827,79441.83333333333,0.0,80919,No,0.9658,26,university,paid
15828,9972.0,-1.0,4617,No,0.03839411764705882,26,graduate school,paid
15829,26553.0,0.0,29083,No,0.9075666666666666,27,university,paid
15830,23254.166666666668,-0.16666666666666666,57449,No,0.3187833333333333,27,university,paid
15831,1306.6666666666667,-0.16666666666666666,4040,Yes,0.076,27,graduate school,defaulted
15832,25280.333333333332,0.0,33944,No,0.58388,27,university,paid
15833,14458.5,-0.6666666666666666,27250,No,0.04,28,graduate school,paid
15834,416.6666666666667,-0.6666666666666666,2500,Yes,0.0,27,university,defaulted
15835,2899.8333333333335,0.3333333333333333,0,Yes,0.053116666666666666,27,graduate school,paid
15836,43301.5,0.0,50686,No,0.9905,27,university,paid
15837,28898.333333333332,-0.3333333333333333,15700,No,0.0019230769230769232,27,graduate school,paid
15838,54667.666666666664,0.0,58653,No,0.15646944444444444,29,university,paid
15839,156953.66666666666,0.5,156506,Yes,0.98235625,27,university,paid
15840,3421.1666666666665,-2.0,5146,No,0.042725,27,university,paid
15841,23745.333333333332,-2.0,2316,No,0.01102857142857143,28,university,paid
15842,195613.66666666666,1.3333333333333333,183197,Yes,0.8060826086956522,28,university,defaulted
15843,38027.166666666664,1.0,34263,Yes,0.5339285714285714,27,university,defaulted
15844,2476.8333333333335,-0.8333333333333334,2126,No,0.03026,25,university,paid
15845,1869.0,-1.0,2177,No,0.0209625,25,university,paid
15846,7560.833333333333,-0.16666666666666666,1734,No,0.06645,26,university,defaulted
15847,113467.16666666667,0.0,197142,No,0.991835,28,university,paid
15848,70013.5,0.0,68462,No,0.9886428571428572,28,university,paid
15849,100964.83333333333,0.3333333333333333,109474,Yes,1.0065727272727272,28,graduate school,paid
15850,51398.5,1.8333333333333333,51943,Yes,1.016,28,graduate school,defaulted
15851,17410.833333333332,0.5,43810,Yes,0.88368,28,graduate school,paid
15852,28192.833333333332,0.6666666666666666,25105,Yes,0.3981,27,university,paid
15853,59808.833333333336,2.6666666666666665,56670,Yes,0.9542,27,university,defaulted
15854,81418.33333333333,0.0,76885,No,0.6085076923076923,27,university,paid
15855,118162.0,2.0,114074,Yes,0.77542,25,university,defaulted
15856,15937.666666666666,1.0,17845,Yes,0.6871666666666667,27,university,paid
15857,10600.833333333334,-0.16666666666666666,12557,No,0.057215,26,university,paid
15858,46928.5,0.0,48712,No,1.96984,29,university,paid
15859,8688.0,-0.5,0,Yes,0.0711076923076923,29,graduate school,paid
15860,13660.333333333334,-0.3333333333333333,8805,No,0.02991111111111111,29,graduate school,paid
15861,16182.0,1.0,13519,Yes,0.5497666666666666,29,university,defaulted
15862,80061.33333333333,1.0,73742,Yes,0.75216,29,university,defaulted
15863,55372.0,0.6666666666666666,52533,Yes,0.70425,29,university,paid
15864,27306.5,0.3333333333333333,27030,Yes,0.7943333333333333,29,university,paid
15865,5247.5,-0.5,1026,Yes,0.02242,28,graduate school,paid
15866,1510.5,-0.5,3126,Yes,0.013025,29,graduate school,paid
15867,124028.0,1.6666666666666667,124206,Yes,1.1334454545454546,30,university,defaulted
15868,21028.833333333332,-0.5,57739,No,0.19156363636363635,28,graduate school,paid
15869,123019.5,0.0,105051,No,0.49824,28,graduate school,paid
15870,273515.6666666667,0.0,264971,No,0.7141277777777778,28,university,paid
15871,20947.166666666668,2.0,19334,Yes,0.6739333333333334,28,university,paid
15872,74804.16666666667,0.0,107649,No,0.7467181818181818,28,graduate school,paid
15873,39286.333333333336,0.0,33947,No,0.4667375,29,graduate school,paid
15874,15802.5,0.0,13517,No,0.29072,35,university,paid
15875,75134.5,0.5,74001,Yes,0.72222,22,graduate school,defaulted
15876,13985.166666666666,0.0,26871,No,0.3957,23,university,paid
15878,56964.166666666664,0.0,63900,No,0.8167875,28,high school,defaulted
15879,28217.833333333332,0.0,45343,No,0.3469777777777778,29,graduate school,paid
15880,44327.666666666664,0.0,110994,No,0.24314166666666667,27,graduate school,paid
15881,5233.833333333333,0.0,3624,No,0.08974,25,graduate school,paid
15882,13055.666666666666,0.0,19455,No,0.2735,23,university,paid
15883,10582.166666666666,0.3333333333333333,10648,Yes,0.12167777777777777,24,university,paid
15884,34857.833333333336,0.0,32486,No,0.4805714285714286,25,university,paid
15885,9022.5,0.8333333333333334,10243,Yes,0.992,31,university,paid
15886,719.5,-0.16666666666666666,867,Yes,0.008538461538461538,29,university,paid
15887,101428.83333333333,0.0,130640,No,0.3334944444444444,27,graduate school,paid
15888,69597.16666666667,1.5,63706,Yes,0.8326625,35,university,paid
15889,51544.833333333336,0.3333333333333333,47938,Yes,0.7091142857142857,27,university,paid
15890,16574.5,0.5,29188,Yes,0.8636,22,graduate school,defaulted
15891,69908.5,0.0,68250,No,0.8602125,24,university,paid
15892,843.6666666666666,-1.3333333333333333,1138,No,0.01,24,university,paid
15893,39492.666666666664,0.6666666666666666,110018,Yes,0.31733333333333336,29,graduate school,paid
15894,124533.33333333333,0.0,193000,No,0.5746538461538462,29,university,paid
15895,18236.5,1.3333333333333333,14757,Yes,0.8098,29,university,paid
15896,9644.166666666666,0.0,7561,No,0.4288,25,university,defaulted
15897,10661.0,-0.16666666666666666,18354,Yes,0.045,27,university,paid
15898,95184.83333333333,2.1666666666666665,96343,Yes,0.8541727272727273,25,university,defaulted
15899,4708.166666666667,-0.6666666666666666,2990,No,0.05386875,24,graduate school,paid
15900,15912.333333333334,0.0,17191,No,0.9297,24,university,paid
15901,74473.0,0.0,63376,No,0.6117545454545454,26,university,paid
15902,108346.0,1.0,182967,Yes,0.97462,30,graduate school,defaulted
15903,34879.5,0.3333333333333333,48259,Yes,0.9748,29,high school,defaulted
15904,111343.83333333333,-0.16666666666666666,257884,No,0.7495970588235294,30,university,paid
15905,8102.5,-2.0,6391,No,0.010831818181818182,30,graduate school,paid
15906,133223.5,0.0,148860,No,0.7545222222222222,30,university,paid
15907,89718.5,0.8333333333333334,109655,Yes,0.8921181818181818,32,other 2,paid
15908,39824.166666666664,0.0,49330,No,0.99094,32,university,paid
15909,41735.0,2.1666666666666665,40527,Yes,0.84132,28,high school,paid
15910,8321.833333333334,0.0,17486,No,0.06775833333333334,29,university,paid
15911,12791.833333333334,-2.0,56555,No,0.0,29,graduate school,paid
15912,79187.0,0.0,91116,No,0.9894111111111111,29,high school,paid
15913,1844.6666666666667,-0.5,3138,No,0.2045,29,university,defaulted
15915,3027.8333333333335,-0.6666666666666666,4479,Yes,0.027672413793103447,30,university,paid
15916,7662.0,-0.6666666666666666,18354,No,0.82095,30,university,defaulted
15917,114728.0,0.0,101431,No,0.51302,31,university,paid
15918,128528.0,0.0,128319,No,1.0140384615384614,31,graduate school,paid
15919,8197.333333333334,0.3333333333333333,6694,Yes,0.7546,27,university,paid
15920,57053.666666666664,0.0,74235,No,0.3528952380952381,28,graduate school,paid
15921,106438.0,0.0,115303,No,0.8730923076923077,28,university,paid
15922,60112.333333333336,1.3333333333333333,82074,Yes,0.993,29,university,defaulted
15923,24300.333333333332,-0.16666666666666666,54326,No,0.05664146341463415,37,graduate school,paid
15924,41206.5,1.3333333333333333,37549,Yes,0.6767166666666666,31,university,defaulted
15925,0.0,-2.0,0,No,0.0,31,university,paid
15926,69715.83333333333,0.0,101121,No,0.271190625,32,university,paid
15927,5594.333333333333,-0.6666666666666666,8592,No,0.05,32,university,paid
15928,159630.83333333334,-0.3333333333333333,189307,No,0.9266761904761904,32,university,paid
15929,22333.0,2.0,20524,Yes,0.35973333333333335,32,university,defaulted
15930,4341.5,-2.0,13158,No,0.0034258064516129033,29,university,paid
15931,89922.5,-0.5,51734,No,0.5980846153846154,25,university,paid
15932,42196.0,0.0,58117,No,0.8997666666666667,26,university,paid
15933,16493.833333333332,0.0,25167,No,0.8433,29,university,paid
15934,4095.1666666666665,-0.8333333333333334,1344,No,0.00694,25,university,paid
15935,29467.333333333332,2.0,28766,Yes,0.9061,25,university,defaulted
15936,35810.5,-0.5,49363,No,0.36486153846153846,42,university,paid
15937,21051.5,2.0,18253,Yes,0.41078,26,university,paid
15938,35783.5,0.0,80848,No,0.4922235294117647,27,university,paid
15939,27655.666666666668,1.3333333333333333,27807,Yes,0.9026,32,university,defaulted
15940,860.0,-1.0,860,No,0.00344,32,high school,paid
15941,91106.16666666667,0.8333333333333334,108087,Yes,0.9391545454545455,32,university,paid
15942,72993.66666666667,-0.16666666666666666,14023,No,0.0889,29,graduate school,paid
15943,63697.833333333336,0.6666666666666666,63201,Yes,0.2013705882352941,33,graduate school,paid
15944,94685.5,0.0,102505,No,1.01554,36,high school,paid
15945,60074.333333333336,0.0,64992,No,0.24679565217391305,28,university,paid
15946,0.0,-2.0,0,No,0.0,31,graduate school,paid
15947,2400.0,4.666666666666667,2400,Yes,0.08,30,university,defaulted
15948,116418.5,0.0,110612,No,0.9526916666666667,30,university,paid
15949,67249.66666666667,0.0,67087,No,0.5555416666666667,28,university,paid
15950,29997.833333333332,1.0,50701,Yes,0.98294,31,university,defaulted
15951,4037.5,0.0,5556,No,0.1842,31,high school,paid
15952,77204.5,0.0,98618,No,0.146928,30,university,paid
15953,616.6666666666666,-0.5,0,Yes,-0.0074,31,graduate school,paid
15954,22713.833333333332,1.0,21534,Yes,0.44566,38,graduate school,defaulted
15955,7830.5,0.0,7264,No,0.04198095238095238,30,graduate school,paid
15956,16970.833333333332,-1.0,50425,No,1.028,30,university,paid
15957,132502.66666666666,1.3333333333333333,128649,Yes,0.655295,29,high school,defaulted
15958,21455.5,-0.8333333333333334,1745,No,0.02256,27,university,paid
15959,60663.0,1.0,62643,Yes,1.19702,34,university,defaulted
15960,184568.83333333334,0.0,217329,No,0.68901,30,graduate school,paid
15961,368.6666666666667,-0.8333333333333334,316,No,0.0026333333333333334,31,graduate school,paid
15962,183572.66666666666,0.0,187972,No,0.9923263157894737,36,university,paid
15963,68795.66666666667,0.0,68445,No,0.9624428571428572,35,university,paid
